x,y
-1627.0610406204942,105979.61221518274
-1627.0328434723197,105979.58957857359
-1627.0048270209227,105979.5558564188
-1626.976810571854,105979.52213426353
-1626.948613423272,105979.49949765485
-1626.930116489646,105979.4659306719
-1626.9021000399953,105979.4322085171
-1626.8739028885611,105979.40957190795
-1626.8458864386193,105979.37584975408
-1626.817869988503,105979.34212759882
-1626.789672839106,105979.31949098967
-1626.761656386312,105979.2857688358
-1626.7336399356136,105979.25204668147
-1626.705442785751,105979.22941007279
-1626.6774263348198,105979.19568791753
-1626.6494098812109,105979.16196576413
-1626.6307322470238,105979.13948432868
-1626.6027157955104,105979.10576217528
-1626.5746993439388,105979.07204002095
-1626.5465021932032,105979.0494034132
-1626.5184857388376,105979.0156812598
-1626.490469286684,105978.9819591064
-1626.462272135599,105978.95932249725
-1626.4342556830961,105978.92560034432
-1626.4062392279739,105978.89187819045
-1626.378042076365,105978.86924158456
-1626.3595451397123,105978.83567460254
-1626.3315286841826,105978.80195245007
-1626.3033315321663,105978.77931584185
-1626.275315078732,105978.74559368892
-1626.247298625065,105978.71187153645
-1626.2191014702548,105978.68923492962
-1626.1910850162385,105978.65551277762
-1626.1630685620476,105978.62179062422
-1626.1348714092164,105978.59915401833
-1626.1163744688383,105978.56558703678
-1626.0883580141235,105978.53186488431
-1626.060341559234,105978.49814273184
-1626.0321444059373,105978.47550612455
-1626.004127948312,105978.44178397302
-1625.9761114928988,105978.40806182195
-1625.9479143391363,105978.38542521512
-1625.9294174001552,105978.3518582345
-1625.901400944218,105978.31813608157
-1625.8732037900481,105978.29549947614
-1625.8451873313752,105978.26177732414
-1625.8171708749724,105978.228055174
-1625.788973720395,105978.20541856857
-1625.7704767781543,105978.17185158795
-1625.7424603212858,105978.13812943641
-1625.714263166301,105978.11549283005
-1625.6862467089668,105978.08177068038
-1625.658230249188,105978.04804852791
-1625.6300330937374,105978.02541192342
-1625.6115361530683,105977.99184494326
-1625.5835196950939,105977.95812279312
-1625.5553225368494,105977.93548618862
-1625.5273060786421,105977.90176403709
-1625.499289620202,105977.86804188695
-1625.4806119811255,105977.84556045244
-1625.4525955224526,105977.81183830276
-1625.4243983659544,105977.7892016978
-1625.3963819044293,105977.75547954813
-1625.3778849624796,105977.72191256797
-1625.3496878056321,105977.69927596347
-1625.3216713435831,105977.6655538124
-1625.2936548838043,105977.63183166273
-1625.2654577265494,105977.60919505917
-1625.246960783843,105977.5756280804
-1625.2189443211537,105977.54190593073
-1625.1907471634913,105977.5192693253
-1625.1627307028975,105977.48554717703
-1625.1442337597255,105977.45198019734
-1625.116036601481,105977.4293435947
-1625.0880201404798,105977.3956214441
-1625.060003676801,105977.36189929536
-1625.0318065182655,105977.33926269226
-1625.013309571892,105977.30569571303
-1624.985293110134,105977.27197356429
-1624.9570959511911,105977.24933696026
-1624.929079489084,105977.21561481245
-1624.9105825446313,105977.18204783415
-1624.8823853828362,105977.15941123152
-1624.8543689203216,105977.12568908138
-1624.826352457574,105977.09196693264
-1624.8076748156454,105977.06948550139
-1624.779658352607,105977.03576335311
-1624.7514611900551,105977.01312674861
-1624.7234447266674,105976.97940460127
-1624.7049477811088,105976.94583762344
-1624.676750618266,105976.9232010208
-1624.6487341543543,105976.889478873
-1624.6207176903263,105976.85575672379
-1624.6020400475245,105976.83327529347
-1624.5740235831472,105976.79955314519
-1624.5460071162088,105976.76583099784
-1624.5273294729996,105976.7433495652
-1624.4993130081566,105976.70962741785
-1624.471296543139,105976.67590526957
-1624.4430993814603,105976.65326866833
-1624.4246024319436,105976.61970169097
-1624.396585966344,105976.58597954409
-1624.3683888042578,105976.56334294192
-1624.3498918567784,105976.52977596456
-1624.3216946920147,105976.50713936472
-1624.293678225833,105976.47341721645
-1624.2656617594184,105976.43969507003
-1624.2469841151033,105976.41721363831
-1624.2189676484559,105976.38349149143
-1624.1909511791891,105976.34976934409
-1624.172273534583,105976.32728791237
-1624.1442570674117,105976.29356576735
-1624.116240597621,105976.2598436214
-1624.0975629526656,105976.23736218968
-1624.0695464850287,105976.20364004374
-1624.041530017159,105976.16991789732
-1624.0228523718542,105976.14743646607
-1623.9948359037517,105976.11371431919
-1623.9668194330297,105976.0799921737
-1623.9386222686153,105976.0573555734
-1623.9201253187493,105976.02378859697
-1623.8919281517155,105976.00115199806
-1623.8639116827399,105975.96742985165
-1623.8454147324665,105975.93386287522
-1623.8172175673535,105975.91122627584
-1623.7892010955256,105975.87750413083
-1623.7707041472895,105975.843937153
-1623.7425069793826,105975.82130055455
-1623.7144905094756,105975.7875784086
-1623.6959935583873,105975.7540114331
-1623.6677963900147,105975.7313748342
-1623.639779919642,105975.69765268872
-1623.621102272591,105975.6751712584
-1623.593085801811,105975.64144911338
-1623.5745888501406,105975.60788213881
-1623.5463916835724,105975.58524553804
-1623.5183752099401,105975.55152339395
-1623.4998782577459,105975.51795641845
-1623.4716810908285,105975.49531982047
-1623.4436646166723,105975.46159767546
-1623.4251676641288,105975.42803069996
-1623.3969704967458,105975.40539410105
-1623.3689540245687,105975.37167195696
-1623.3504570715595,105975.3381049824
-1623.3222599038272,105975.31546838302
-1623.2942434287397,105975.28174623894
-1623.2755657802336,105975.25926481048
-1623.2475493071834,105975.22554266686
-1623.219532831572,105975.19182052184
-1623.2008551827166,105975.16933909385
-1623.1728387092007,105975.1356169493
-1623.1543417551438,105975.10204997566
-1623.1261445863638,105975.07941337675
-1623.0981281123823,105975.04569123313
-1623.0796311554732,105975.01212425902
-1623.0514339862275,105974.98948766151
-1623.032937031472,105974.95592068648
-1623.0049205544055,105974.92219854333
-1622.9767233848106,105974.89956194628
-1622.9582264296478,105974.86599497171
-1622.9300292597618,105974.84335837467
-1622.9020127844997,105974.80963623105
-1622.8835158265429,105974.77606925694
-1622.8553186562494,105974.75343266036
-1622.8368217004463,105974.71986568626
-1622.808805224544,105974.6861435445
-1622.7806080514565,105974.6635069456
-1622.7621110976906,105974.62993997242
-1622.7340946188197,105974.59621782973
-1622.7058974477695,105974.57358123502
-1622.6874004886486,105974.54001425998
-1622.6592033173656,105974.5173776634
-1622.6407063604565,105974.48381068977
-1622.6126898832154,105974.45008854754
-1622.584492711525,105974.42745195096
-1622.5659957542084,105974.39388497779
-1622.5379792740569,105974.36016283603
-1622.5193016221747,105974.33768140897
-1622.491285144235,105974.30395926768
-1622.4632686636178,105974.27023712499
-1622.4445910113864,105974.24775569746
-1622.4165745328646,105974.21403355524
-1622.398077574675,105974.18046658253
-1622.3698804017622,105974.15782998735
-1622.3418639227748,105974.1241078456
-1622.3233669616748,105974.09054087335
-1622.2951697884127,105974.06790427724
-1622.2671533088433,105974.03418213688
-1622.2486563498387,105974.00061516324
-1622.2204591736663,105973.97797856899
-1622.2019622142543,105973.94441159628
-1622.173945734161,105973.91068945499
-1622.145748560084,105973.88805285981
-1622.1272515978198,105973.8544858871
-1622.0992351172608,105973.82076374674
-1622.07103794266,105973.79812715249
-1622.0525409825495,105973.76456017885
-1622.0245245014667,105973.73083803942
-1622.0058468473144,105973.70835661283
-1621.9778303634957,105973.6746344734
-1621.949813881889,105973.64091233304
-1621.9311362274457,105973.61843090598
-1621.9031197431614,105973.58470876608
-1621.875103261089,105973.55098662665
-1621.8564256062964,105973.52850519959
-1621.828409123933,105973.4947830597
-1621.8099121624255,105973.46121608838
-1621.7817149861949,105973.43857949413
-1621.7536985009792,105973.40485735564
-1621.735201539006,105973.371290382
-1621.707185055886,105973.33756824303
-1621.6789878766867,105973.31493165018
-1621.6604909143643,105973.2813646784
-1621.6324744307203,105973.2476425399
-1621.6137967748218,105973.22516111238
-1621.5857802908286,105973.19143897435
-1621.5577638066607,105973.15771683585
-1621.5392668412533,105973.12414986407
-1621.5110696635675,105973.10151327169
-1621.4830531788757,105973.06779113319
-1621.4645562130027,105973.03422416141
-1621.4363590349676,105973.01158756902
-1621.4083425498102,105972.97786543006
-1621.3898455859162,105972.94429845875
-1621.3616484074737,105972.92166186636
-1621.3431514409604,105972.88809489552
-1621.3151349551044,105972.85437275749
-1621.287118469132,105972.82065061852
-1621.2684408117202,105972.79816919379
-1621.2404243230121,105972.76444705622
-1621.212407836516,105972.73072491912
-1621.1937301787548,105972.70824349299
-1621.165713692084,105972.67452135589
-1621.1472167268512,105972.64095438551
-1621.11920023727,105972.60723224748
-1621.091003057314,105972.58459565509
-1621.0725060916739,105972.55102868471
-1621.0444896040717,105972.51730654761
-1621.0164731139084,105972.48358441098
-1620.9977954576607,105972.46110298624
-1620.9697789671482,105972.42738084961
-1620.9417624789057,105972.39365871157
-1620.9232655100059,105972.36009174166
-1620.895068328944,105972.33745515067
-1620.8670518401777,105972.30373301357
-1620.8485548733152,105972.27016604366
-1620.8205383841996,105972.23644390702
-1620.7923412001692,105972.2138073165
-1620.7643247107044,105972.18008518033
-1620.7458277432597,105972.14651820948
-1620.717811253504,105972.11279607378
-1620.689614071278,105972.09015948232
-1620.671117100981,105972.05659251288
-1620.6431006107596,105972.0228703767
-1620.6150841203053,105971.98914824147
-1620.5965871520457,105971.95558127062
-1620.5683899667347,105971.9329446815
-1620.540373475873,105971.89922254486
-1620.5218765070895,105971.86565557588
-1620.4938600158202,105971.83193344017
-1620.465662832372,105971.80929685058
-1620.447165860911,105971.77572988067
-1620.4191493691178,105971.74200774636
-1620.3911328770919,105971.70828561066
-1620.37263590761,105971.67471864121
-1620.3444387210766,105971.65208205115
-1620.316422228585,105971.61835991684
-1620.2979252586374,105971.58479294786
-1620.269908765913,105971.55107081216
-1620.2417115812423,105971.52843422396
-1620.2232146084425,105971.49486725405
-1620.195198115136,105971.4611451202
-1620.167181621713,105971.42742298497
-1620.1391651256708,105971.39370085066
-1620.1204874631367,105971.37121942732
-1620.09247096919,105971.33749729395
-1620.0644544750685,105971.30377515918
-1620.045957503724,105971.2702081902
-1620.0179410092533,105971.23648605589
-1619.9899245121633,105971.20276392251
-1619.961727325921,105971.18012733478
-1619.9432303539943,105971.14656036533
-1619.9152138564386,105971.11283823196
-1619.8871973610949,105971.07911609719
-1619.8687003887026,105971.04554913053
-1619.84050320182,105971.0229125414
-1619.8124867060687,105970.9891904085
-1619.78447020764,105970.95546827558
-1619.7659732346656,105970.92190130707
-1619.7379567383323,105970.8881791737
-1619.7099402418826,105970.85445703985
-1619.6817430540686,105970.83182045259
-1619.6632460781839,105970.798253485
-1619.635229581152,105970.76453135163
-1619.607213084004,105970.73080921825
-1619.5791965841781,105970.6970870858
-1619.560699610156,105970.66352011915
-1619.5326831123675,105970.62979798624
-1619.5046666144626,105970.5960758538
-1619.4859889491345,105970.57359443232
-1619.4579724508803,105970.53987229988
-1619.4299559501233,105970.50615016697
-1619.4019394515199,105970.47242803453
-1619.3834424765082,105970.43886106787
-1619.355425975169,105970.40513893543
-1619.3274094760418,105970.37141680298
-1619.2992122861324,105970.34878021665
-1619.2807153104804,105970.31521325
-1619.2526988084428,105970.28149111848
-1619.2246823087335,105970.2477689865
-1619.1966658087913,105970.21404685453
-1619.1781688325573,105970.18047988834
-1619.1501523322659,105970.14675775683
-1619.121955141367,105970.12412117049
-1619.0939386383398,105970.09039903944
-1619.0659221374663,105970.05667690653
-1619.0474251605337,105970.02310994128
-1619.0194086569827,105969.9893878093
-1618.9913921556436,105969.95566567872
-1618.963375654188,105969.92194354814
-1618.9353591500549,105969.88822141662
-1618.9168621723657,105969.85465445044
-1618.8888456703862,105969.82093232032
-1618.8606484779739,105969.79829573492
-1618.8326319756452,105969.7645736048
-1618.8141349973157,105969.73100663722
-1618.786118494696,105969.69728450757
-1618.7581019893987,105969.66356237745
-1618.7300854863133,105969.62984024687
-1618.7020689829951,105969.59611811675
-1618.6835720015806,105969.56255115103
-1618.6555554979714,105969.52882902138
-1618.6273583043367,105969.50619243691
-1618.5993417979917,105969.47247030772
-1618.5808448184398,105969.43890334107
-1618.552828314132,105969.40518121142
-1618.524811809766,105969.37145908177
-1618.4967953051091,105969.33773695212
-1618.468778797891,105969.30401482293
-1618.4407622928265,105969.27029269375
-1618.4222653124016,105969.23672572803
-1618.3942488071043,105969.20300359884
-1618.366232301516,105969.16928146919
-1618.3382157933665,105969.13555934094
-1618.3100185980438,105969.11292275786
-1618.2915216168622,105969.07935579168
-1618.2635051081888,105969.04563366296
-1618.2354886018438,105969.0119115347
-1618.207472095266,105968.97818940692
-1618.1794555884553,105968.94446727727
-1618.1609586066334,105968.91090031248
-1618.132942097087,105968.87717818469
-1618.1049255898106,105968.84345605597
-1618.0769090823596,105968.80973392772
-1618.048892574734,105968.776011799
-1618.0208760644891,105968.74228967028
-1617.992859556456,105968.70856754296
-1617.9743625735282,105968.67500057863
-1617.946346065146,105968.64127844991
-1617.9183295566472,105968.60755632306
-1617.8901323564933,105968.58491974091
-1617.8621158476453,105968.55119761266
-1617.8436188639607,105968.5176306488
-1617.8156023523188,105968.48390852148
-1617.787585842947,105968.45018639509
-1617.7595693334006,105968.41646426637
-1617.7315528236213,105968.38274213998
-1617.703536311281,105968.34902001359
-1617.685039326665,105968.3154530488
-1617.65702281642,105968.28173092194
-1617.6290063059423,105968.24800879508
-1617.6009897928452,105968.21428666869
-1617.5729732820764,105968.1805645409
-1617.5449567710748,105968.14684241405
-1617.5264597855858,105968.11327545112
-1617.498443274293,105968.0795533252
-1617.4704267627094,105968.04583119787
-1617.4424102485646,105968.01210907148
-1617.4143937366898,105967.97838694556
-1617.3863772245822,105967.94466481917
-1617.3583607123,105967.91094269231
-1617.330163509061,105967.8883061125
-1617.311666522408,105967.8547391491
-1617.28365000966,105967.82101702411
-1617.2556334942929,105967.78729489772
-1617.2276169811958,105967.75357277226
-1617.199600467924,105967.71985064633
-1617.1715839544195,105967.68612852087
-1617.1435674382956,105967.65240639541
-1617.1155509244418,105967.61868426995
-1617.0970539365662,105967.58511730703
-1617.0690374224214,105967.5513951825
-1617.041020905599,105967.5176730561
-1617.0130043910467,105967.48395093158
-1616.9849878762616,105967.45022880612
-1616.9569713614183,105967.41650668159
-1616.9289548438974,105967.38278455567
-1616.9009383285884,105967.34906243067
-1616.8729218130466,105967.31534030661
-1616.8449052974465,105967.28161818208
-1616.8264083079994,105967.24805122009
-1616.7983917921083,105967.21432909556
-1616.7703752734815,105967.18060697103
-1616.7423587570665,105967.14688484697
-1616.7143422405934,105967.11316272337
-1616.686325723771,105967.07944059931
-1616.658309204504,105967.04571847524
-1616.6304733749712,105967.00091080554
-1616.602456857625,105966.96718868194
-1616.5744403401623,105966.93346655695
-1616.5559433468152,105966.89989959588
-1616.527926828945,105966.86617747182
-1616.4999103085138,105966.83245534962
-1616.4718937902944,105966.79873322556
-1616.4438772719586,105966.76501110289
-1616.4158607533318,105966.7312889793
-1616.387844232202,105966.6975668557
-1616.359827713226,105966.66384473257
-1616.3318111941335,105966.6301226099
-1616.3037946748082,105966.59640048677
-1616.2757781528635,105966.56267836364
-1616.2477616332471,105966.52895624097
-1616.219745113398,105966.49523411831
-1616.191728593316,105966.46151199471
-1616.1637120706728,105966.42778987298
-1616.1356955502997,105966.39406775124
-1616.1076790296938,105966.36034562811
-1616.0796625089133,105966.32662350545
-1616.051826672512,105966.2818158376
-1616.023810151266,105966.24809371587
-1615.9957936299033,105966.2143715932
-1615.9772966357996,105966.18080463354
-1615.949280114146,105966.14708251134
-1615.9212635898148,105966.11336039007
-1615.8932470677537,105966.0796382674
-1615.8557110179681,105966.04576098453
-1615.8372140231077,105966.01219402486
-1615.8091974980198,105965.9784719036
-1615.7813616618514,105965.93366423715
-1615.753345138859,105965.89994211541
-1615.7253286156338,105965.86621999461
-1615.6973120898474,105965.83249787334
-1615.669295566273,105965.79877575114
-1615.6412790425238,105965.76505363034
-1615.6132625186,105965.73133151
-1615.585245992057,105965.69760938827
-1615.557229467784,105965.6638872684
-1615.5292129432783,105965.6301651476
-1615.5011964162113,105965.59644302726
-1615.4733605775982,105965.55163536174
-1615.4453440525685,105965.51791324047
-1615.417327527306,105965.4841911206
-1615.3893109994824,105965.45046900073
-1615.3612944738707,105965.4167468804
-1615.333277948026,105965.38302476006
-1615.2957418939332,105965.34914747905
-1615.267906051362,105965.30433981307
-1615.2398895249935,105965.27061769366
-1615.2118729983922,105965.23689557426
-1615.1838564716163,105965.20317345578
-1615.1558399421629,105965.16945133358
-1615.127823415096,105965.13572921511
-1615.099806887738,105965.10200709617
-1615.0717903602635,105965.06828497676
-1615.0437738300534,105965.03456285689
-1615.015937988006,105964.98975519324
-1614.9879214598914,105964.95603307383
-1614.9599049291573,105964.92231095489
-1614.9318884006934,105964.88858883549
-1614.903871872113,105964.85486671748
-1614.8758553432417,105964.821144599
-1614.8478388118092,105964.78742247913
-1614.8198222826468,105964.75370036066
-1614.7919864387368,105964.70889269793
-1614.763969909167,105964.67517057993
-1614.7359533769195,105964.64144846145
-1614.7079368470004,105964.60772634298
-1614.6801010022173,105964.56291867979
-1614.6520844718325,105964.52919656225
-1614.6240679388866,105964.49547444424
-1614.5960514082108,105964.46175232576
-1614.558515348297,105964.42787504755
-1614.5304988171556,105964.39415293
-1614.5026629710337,105964.34934526682
-1614.474646439543,105964.31562314928
-1614.4466299053747,105964.2819010322
-1614.4186133734765,105964.24817891512
-1614.3905968413455,105964.21445679711
-1614.3625803090981,105964.1807346805
-1614.3345637742896,105964.14701256389
-1614.306727926596,105964.10220490117
-1614.2787113937084,105964.06848278409
-1614.2506948583177,105964.03476066841
-1614.2226783250808,105964.0010385504
-1614.1946617916692,105963.96731643379
-1614.157306411129,105963.92235361319
-1614.12928987731,105963.88863149565
-1614.1012733433163,105963.85490937904
-1614.073256809148,105963.82118726335
-1614.0452402723022,105963.78746514674
-1614.0174044223386,105963.74265748542
-1613.9893878875882,105963.7089353702
-1613.9613713526633,105963.67521325359
-1613.933354815119,105963.64149113791
-1613.9053382797283,105963.60776902176
-1613.8773217442213,105963.57404690702
-1613.8399663608288,105963.52908408642
-1613.8119498249143,105963.49536197074
-1613.783933288767,105963.46163985506
-1613.7559167525033,105963.42791773984
-1613.727900213562,105963.39419562416
-1613.699883676949,105963.36047350941
-1613.6720478243078,105963.31566584855
-1613.644031287171,105963.28194373427
-1613.6160147475312,105963.24822161952
-1613.5879982101033,105963.21449950384
-1613.5506428265944,105963.16953668464
-1613.5226262887008,105963.13581457082
-1613.4946097505745,105963.1020924556
-1613.4665932100033,105963.06837034132
-1613.438576671586,105963.0346482275
-1613.4105601329356,105963.00092611322
-1613.3825435941108,105962.96720399754
-1613.3547077366384,105962.92239633901
-1613.3266911974642,105962.88867422426
-1613.2986746581155,105962.85495211091
-1613.270658118534,105962.82122999616
-1613.2426415763912,105962.78750788374
-1613.2052861897973,105962.742545065
-1613.1772696472472,105962.70882295212
-1613.1492531069089,105962.67510083783
-1613.1212365663378,105962.64137872448
-1613.093220025592,105962.60765661113
-1613.0652034822851,105962.57393449731
-1613.0373676247546,105962.52912683878
-1613.0093510834267,105962.4954047259
-1612.9718150088447,105962.4615274542
-1612.9437984671677,105962.42780534085
-1612.915781925316,105962.39408322796
-1612.8879460666212,105962.3492755713
-1612.8599295219174,105962.31555345748
-1612.8319129793672,105962.28183134552
-1612.803896436817,105962.2481092331
-1612.7758798939176,105962.21438712114
-1612.7478633485152,105962.18066500733
-1612.7200274884817,105962.13585735112
-1612.6920109450584,105962.1021352387
-1612.6639944014605,105962.06841312815
-1612.6264583267039,105962.03453585692
-1612.5984417826403,105962.00081374496
-1612.5704252360738,105961.967091633
-1612.5424086917192,105961.93336952152
-1612.5145728300558,105961.88856186438
-1612.4865562854102,105961.85483975243
-1612.4585397379706,105961.82111764187
-1612.4305231928593,105961.78739553038
-1612.402506647515,105961.75367341889
-1612.3744901020546,105961.7199513074
-1612.3466542367241,105961.67514365213
-1612.318637690798,105961.64142153971
-1612.2811016108608,105961.60754427034
-1612.2530850645853,105961.57382216118
-1612.225068518077,105961.54010005109
-1612.1970519714523,105961.50637793867
-1612.1690354222083,105961.47265582858
-1612.141018875176,105961.43893371848
-1612.1130023279693,105961.40521160746
-1612.0851664630463,105961.36040395265
-1612.0571499130456,105961.32668184256
-1612.0291333652567,105961.29295973247
-1612.001116817235,105961.25923762098
-1611.973100269097,105961.22551551135
-1611.9450837182812,105961.19179340266
-1611.9170671697939,105961.15807129256
-1611.8890506210737,105961.124349182
-1611.8610340721789,105961.09062707284
-1611.8331982028903,105961.04581941757
-1611.805181653588,105961.01209730795
-1611.7771651041112,105960.97837519972
-1611.7491485544015,105960.94465309056
-1611.7116124700988,105960.91077582305
-1611.6931154520717,105960.87720887177
-1611.6555793698644,105960.8433316052
-1611.637082351488,105960.80976465484
-1611.6090657984605,105960.77604254615
-1611.5810492477613,105960.74232043559
-1611.5435131646227,105960.70844316995
-1611.515496611013,105960.67472106218
-1611.4874800597318,105960.64099895488
-1611.4594635082176,105960.60727684479
-1611.4314469564706,105960.57355473703
-1611.4034304021625,105960.5398326288
-1611.3754138500663,105960.5061105215
-1611.3569168301765,105960.47254356975
-1611.3289002777892,105960.43882146152
-1611.2915448718704,105960.39385865116
-1611.2635283190175,105960.36013654387
-1611.23551176599,105960.32641443657
-1611.2074952127878,105960.2926923288
-1611.1794786569662,105960.25897022057
-1611.1514621033566,105960.22524811327
-1611.1234455496306,105960.1915260069
-1611.1049485283438,105960.15795905655
-1611.0769319718238,105960.12423694879
-1611.0489154175157,105960.09051484149
-1611.0208988630911,105960.05679273466
-1610.9928823084338,105960.02307062782
-1610.9648657510988,105959.98934852099
-1610.9366685150308,105959.9667119584
-1610.9086519598495,105959.9329898511
-1610.8806354044937,105959.89926774474
-1610.8526188465767,105959.8655456379
-1610.8246022908716,105959.83182353247
-1610.7965857349336,105959.79810142564
-1610.7685691788793,105959.76437931973
-1610.7405526201474,105959.7306572129
-1610.7125360637438,105959.69693510747
-1610.684519506991,105959.66321300063
-1610.656502950238,105959.62949089473
-1610.6284863908077,105959.59576878976
-1610.6004698335892,105959.5620466834
-1610.5724532762542,105959.52832457749
-1610.5444367186865,105959.49460247159
-1610.5164201584994,105959.46088036709
-1610.4979231362813,105959.42731341766
-1610.4699065758614,105959.39359131223
-1610.4418900175951,105959.35986920679
-1610.413873459096,105959.32614710182
-1610.385676219943,105959.30351054203
-1610.3576596587664,105959.26978843706
-1610.3296430998016,105959.23606633302
-1610.301626540604,105959.20234422712
-1610.27360998129,105959.16862212168
-1610.2455934193567,105959.1349000181
-1610.2175768596353,105959.10117791314
-1610.1990798310144,105959.06761096558
-1610.171063271002,105959.03388886014
-1610.1430467107566,105959.0001667561
-1610.1148494700901,105958.97753019584
-1610.086832907109,105958.9438080918
-1610.058816346398,105958.91008598823
-1610.0307997854543,105958.8763638828
-1610.002783224394,105958.84264177922
-1609.9747666606563,105958.80891967658
-1609.9560889530112,105958.7864382728
-1609.9280723914271,105958.75271616876
-1609.9000558296684,105958.71899406612
-1609.8720392676769,105958.68527196208
-1609.8440227031242,105958.65154985804
-1609.8160061407834,105958.6178277554
-1609.7879895782098,105958.58410565229
-1609.759792335739,105958.56146909343
-1609.731775770546,105958.52774699032
-1609.7037592075067,105958.49402488675
-1609.6852621783619,105958.46045794012
-1609.6572456150316,105958.42673583748
-1609.6292290514102,105958.39301373437
-1609.6012124852277,105958.35929163126
-1609.573015241709,105958.33665507473
-1609.5449986776803,105958.30293297209
-1609.5169821134768,105958.26921086805
-1609.4889655465377,105958.2354887668
-1609.4609489819268,105958.20176666416
-1609.4329324171413,105958.16804456199
-1609.4142547047231,105958.145563161
-1609.3862381395884,105958.1118410579
-1609.3582215743372,105958.07811895665
-1609.3302050087368,105958.04439685447
-1609.3021884406917,105958.01067475183
-1609.2739911956014,105957.98803819576
-1609.2459746295353,105957.95431609312
-1609.2179580634693,105957.92059399188
-1609.1899414946092,105957.88687189016
-1609.1714444627287,105957.853304944
-1609.1434278960805,105957.81958284276
-1609.1154113291996,105957.78586074151
-1609.0872140806168,105957.76322418591
-1609.0591975133866,105957.72950208467
-1609.0311809459818,105957.69577998389
-1609.003164378344,105957.66205788404
-1608.9751478082035,105957.6283357814
-1608.946950561367,105957.60569922533
-1608.9284535280894,105957.57213227917
-1608.9004369598115,105957.53841017885
-1608.872420391417,105957.5046880776
-1608.8442231439985,105957.4820515234
-1608.8162065728102,105957.44832942262
-1608.7881900038337,105957.41460732324
-1608.7601734346244,105957.38088522246
-1608.7414957194123,105957.35840382101
-1608.713479149912,105957.32468172116
-1608.6854625802953,105957.29095962131
-1608.6574460080592,105957.2572375224
-1608.6292487594765,105957.2346009668
-1608.6012321893359,105957.20087886741
-1608.5732156189624,105957.16715676757
-1608.554718583764,105957.13358982233
-1608.5267020106548,105957.09986772342
-1608.4985047613736,105957.07723116875
-1608.4704881903017,105957.04350906936
-1608.4424716191133,105957.00978697045
-1608.4142743670382,105956.98715041671
-1608.3862577955006,105956.95342831686
-1608.3677607593127,105956.9198613721
-1608.3397441874258,105956.88613927364
-1608.3115469372133,105956.8635027199
-1608.2835303649772,105956.82978061959
-1608.25551379018,105956.7960585216
-1608.2274972175946,105956.76233642315
-1608.1992999668,105956.73969987128
-1608.1808029271197,105956.70613292512
-1608.1527863540105,105956.67241082806
-1608.1245891028084,105956.64977427386
-1608.0965725269634,105956.6160521754
-1608.0685559534468,105956.58233007742
-1608.0405393795809,105956.54860797944
-1608.012342127855,105956.5259714271
-1607.9938450895716,105956.49240448326
-1607.9658285129117,105956.45868238481
-1607.93763126072,105956.43604583154
-1607.9096146861557,105956.40232373402
-1607.8815981113003,105956.36860163743
-1607.853581533942,105956.33487953944
-1607.8349038171582,105956.31239814125
-1607.8068872418953,105956.27867604373
-1607.778870666516,105956.24495394668
-1607.7506734132767,105956.22231739433
-1607.7226568351034,105956.18859529635
-1607.694640259142,105956.15487319883
-1607.675962541718,105956.1323918011
-1607.647945963021,105956.09866970452
-1607.6199293865357,105956.06494760653
-1607.5917321325396,105956.04231105652
-1607.5637155557051,105956.00858895993
-1607.5355182989733,105955.98595240805
-1607.5170212582452,105955.95238546515
-1607.489004680945,105955.9186633681
-1607.460988103412,105955.8849412715
-1607.4327908486594,105955.86230472103
-1607.4047742683906,105955.8285826249
-1607.376757690392,105955.79486052925
-1607.3580799716292,105955.77237913152
-1607.3300633933395,105955.73865703586
-1607.302046814817,105955.70493494021
-1607.2738495567464,105955.68229838973
-1607.2458329779329,105955.64857629267
-1607.2271552586462,105955.62609489542
-1607.1991386770387,105955.59237279976
-1607.1711220977595,105955.55865070503
-1607.142924841377,105955.53601415409
-1607.1149082618067,105955.50229205983
-1607.0867110027466,105955.47965550935
-1607.0682139595738,105955.44608856691
-1607.0401973794214,105955.41236647218
-1607.0120001223404,105955.3897299217
-1606.9839835395105,105955.35600782698
-1606.9559669588925,105955.32228573132
-1606.9372892383253,105955.29980433686
-1606.909272657358,105955.26608224073
-1606.8812560762162,105955.23236014647
-1606.8530588183785,105955.209723596
-1606.8250422345009,105955.17600150174
-1606.796844976372,105955.15336495265
-1606.7783479291247,105955.11979801208
-1606.750150670763,105955.09716146206
-1606.7221340886317,105955.06343936874
-1606.694117506384,105955.02971727448
-1606.6659202451701,105955.00708072493
-1606.6474231997272,105954.97351378435
-1606.619225940667,105954.9508772362
-1606.5912093577208,105954.91715514194
-1606.5630120984279,105954.89451859286
-1606.5349955126876,105954.8607964986
-1606.5164984689327,105954.82722955802
-1606.4883012068458,105954.80459300987
-1606.4602846230846,105954.77087091701
-1606.4320873629767,105954.7482343684
-1606.4040707788663,105954.71451227553
-1606.3855737296399,105954.68094533542
-1606.3573764691828,105954.65830878774
-1606.3293598822784,105954.62458669441
-1606.3011626215302,105954.60195014579
-1606.2731460365467,105954.56822805386
-1606.2544683131855,105954.54574665846
-1606.226451727969,105954.51202456607
-1606.1982544643688,105954.48938801792
-1606.1702378788032,105954.45566592552
-1606.1420406172983,105954.43302937783
