packet,src_ip,src_port,dst_ip,dst_port,udp_payload_len,latitude_deg,longitude_deg,ads_id,gps_time_raw_ms,gps_time_s,gps_week,fs_message1,fs_message2,bat_state1,bat_state2,bat_state3,bat_state4,mpc_flags,posi_rms_m,lat_dev_m,dist_x_m,dist_y_m,x_rel_m,y_rel_m,x_rel_vut_m,y_rel_vut_m,ttc_s,heading_deg,speed_kmh,speed_e_kmh,speed_n_kmh,ax_mps2,ay_mps2,dyaw_dps,bvolt1_v,bvolt2_v,bvolt3_v,bvolt4_v,btemp1_c,btemp2_c,btemp3_c,btemp4_c,bcurr1_a,bcurr2_a,bcurr3_a,bcurr4_a,mtemp1_c,mtemp2_c,mtemp3_c,mtemp4_c,cpu_temp_c,steering_angle_deg,steering_pwm,mov_pwm1,mov_pwm2,mov_pwm3,mov_pwm4,brake_pwm,sr_sw1,sr_sw2,sr_sw3,sr_sw4,reserved,sender,version,message_id,counter,gnss_status,ins_status,soc1,soc2,soc3,soc4,operation_mode,test_state
58,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274045930,274045.93,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,154,6,0,92,0,0,0,11,0
59,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274045930,274045.93,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,154,6,0,92,0,0,0,11,0
60,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274045940,274045.94,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,155,6,0,92,0,0,0,11,0
61,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274045950,274045.95,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,156,6,0,92,0,0,0,11,0
62,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274045950,274045.95,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,156,6,0,92,0,0,0,11,0
63,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274045960,274045.96,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,157,6,0,92,0,0,0,11,0
64,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274045970,274045.97,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,158,6,0,92,0,0,0,11,0
65,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274045980,274045.98,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-2,-2,-2,-2,0,0,0,0,0,0,11,240,1,159,6,0,92,0,0,0,11,0
66,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274045980,274045.98,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-2,-2,-2,-2,0,0,0,0,0,0,11,240,1,159,6,0,92,0,0,0,11,0
67,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274045990,274045.99,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,160,6,0,92,0,0,0,11,0
68,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274046000,274046,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,161,6,0,92,0,0,0,11,0
69,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274046000,274046,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,161,6,0,92,0,0,0,11,0
70,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274046010,274046.01,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,162,6,0,92,0,0,0,11,0
71,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274046020,274046.02,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,163,6,0,92,0,0,0,11,0
72,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274046020,274046.02,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,163,6,0,92,0,0,0,11,0
73,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274046030,274046.03,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,164,6,0,92,0,0,0,11,0
74,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274046040,274046.04,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,165,6,0,92,0,0,0,11,0
75,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274046050,274046.05,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,166,6,0,92,0,0,0,11,0
76,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274046050,274046.05,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,166,6,0,92,0,0,0,11,0
77,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274046060,274046.06,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,167,6,0,92,0,0,0,11,0
78,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274046070,274046.07,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,168,6,0,92,0,0,0,11,0
79,192.168.88.100,31000,192.168.88.3,31100,176,31.2916926177039,121.208700371612,1290924,274046070,274046.07,2421,83886080,65536,0,0,0,0,0,5.11552762985229,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,168,6,0,92,0,0,0,11,0
80,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046080,274046.08,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,169,6,0,92,0,0,0,11,0
81,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046090,274046.09,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,170,6,0,92,0,0,0,11,0
82,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046090,274046.09,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,170,6,0,92,0,0,0,11,0
83,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046100,274046.1,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,171,6,0,92,0,0,0,11,0
84,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046110,274046.11,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,172,6,0,92,0,0,0,11,0
85,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046120,274046.12,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,173,6,0,92,0,0,0,11,0
86,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046120,274046.12,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,173,6,0,92,0,0,0,11,0
87,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046130,274046.13,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,174,6,0,92,0,0,0,11,0
88,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046140,274046.14,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,175,6,0,92,0,0,0,11,0
89,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046140,274046.14,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,175,6,0,92,0,0,0,11,0
90,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046150,274046.15,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,176,6,0,92,0,0,0,11,0
91,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046160,274046.16,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,177,6,0,92,0,0,0,11,0
92,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046160,274046.16,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,177,6,0,92,0,0,0,11,0
93,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046170,274046.17,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,178,6,0,92,0,0,0,11,0
94,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046180,274046.18,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,179,6,0,92,0,0,0,11,0
95,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046190,274046.19,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,180,6,0,92,0,0,0,11,0
96,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046190,274046.19,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,180,6,0,92,0,0,0,11,0
97,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046200,274046.2,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,181,6,0,92,0,0,0,11,0
98,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046210,274046.21,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,182,6,0,92,0,0,0,11,0
99,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046210,274046.21,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,182,6,0,92,0,0,0,11,0
100,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046220,274046.22,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,183,6,0,92,0,0,0,11,0
101,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046230,274046.23,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,184,6,0,92,0,0,0,11,0
102,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046230,274046.23,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,184,6,0,92,0,0,0,11,0
103,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046240,274046.24,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,185,6,0,92,0,0,0,11,0
104,192.168.88.100,31000,192.168.88.3,31100,176,31.2916927004471,121.20870040895,1290924,274046250,274046.25,2421,83886080,65536,0,0,0,0,0,5.11562204360962,0,0,0,0,0,500000,0,0,0,0,0.03,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,186,6,0,92,0,0,0,11,0
105,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046260,274046.26,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,187,6,0,92,0,0,0,11,0
106,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046260,274046.26,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,187,6,0,92,0,0,0,11,0
107,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046270,274046.27,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,188,6,0,92,0,0,0,11,0
108,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046280,274046.28,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,189,6,0,92,0,0,0,11,0
109,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046280,274046.28,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,189,6,0,92,0,0,0,11,0
110,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046290,274046.29,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,190,6,0,92,0,0,0,11,0
111,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046300,274046.3,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,191,6,0,92,0,0,0,11,0
112,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046300,274046.3,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,191,6,0,92,0,0,0,11,0
113,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046310,274046.31,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,192,6,0,92,0,0,0,11,0
114,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046320,274046.32,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,193,6,0,92,0,0,0,11,0
115,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046330,274046.33,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,194,6,0,92,0,0,0,11,0
116,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046330,274046.33,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,194,6,0,92,0,0,0,11,0
117,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046340,274046.34,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,195,6,0,92,0,0,0,11,0
118,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046350,274046.35,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,196,6,0,92,0,0,0,11,0
119,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046350,274046.35,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,196,6,0,92,0,0,0,11,0
120,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046360,274046.36,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,197,6,0,92,0,0,0,11,0
121,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046370,274046.37,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-2,-2,-2,-2,0,0,0,0,0,0,11,240,1,198,6,0,92,0,0,0,11,0
122,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046370,274046.37,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-2,-2,-2,-2,0,0,0,0,0,0,11,240,1,198,6,0,92,0,0,0,11,0
123,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046380,274046.38,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,199,6,0,92,0,0,0,11,0
124,192.168.88.100,31000,192.168.88.3,31100,176,31.291692722008,121.208700408449,1290924,274046390,274046.39,2421,83886080,65536,0,0,0,0,0,5.11571598052979,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,200,6,0,92,0,0,0,11,0
